Date,momentum3close,momentum4close,momentum5close,momentum8close,momentum9close,momentum10close,open,high,low,close
2018-04-04 23:00:00,0.31100000000000705,0.3850000000000051,0.4239999999999924,0.355000000000004,-0.09399999999999409,0.018999999999991246,106.551,106.62799999999999,106.47200000000001,106.559
2018-04-05 00:00:00,0.2880000000000109,0.36400000000001853,0.4380000000000166,0.41500000000000625,0.40800000000001546,-0.040999999999982606,106.55799999999999,106.65,106.535,106.61200000000001
2018-04-05 01:00:00,0.02199999999999136,0.24899999999999523,0.32500000000000284,0.40399999999999636,0.37599999999999056,0.3689999999999998,106.61399999999999,106.62299999999999,106.509,106.573
2018-04-05 02:00:00,0.18200000000000216,0.18999999999999773,0.4170000000000016,0.6059999999999945,0.5720000000000027,0.5439999999999969,106.57600000000001,106.79899999999999,106.57600000000001,106.741
2018-04-05 03:00:00,0.1839999999999975,0.23700000000000898,0.24500000000000455,0.6220000000000141,0.6610000000000014,0.6270000000000095,106.73899999999999,106.822,106.68,106.796
2018-04-05 04:00:00,0.20000000000000284,0.16099999999998715,0.21399999999999864,0.5250000000000057,0.5990000000000038,0.637999999999991,106.796,106.846,106.756,106.773
2018-04-05 05:00:00,0.019000000000005457,0.18700000000001182,0.14799999999999613,0.43600000000000705,0.5120000000000147,0.5860000000000127,106.772,106.774,106.72,106.76
2018-04-05 06:00:00,-0.016000000000005343,0.03900000000000148,0.20700000000000784,0.2289999999999992,0.45600000000000307,0.5320000000000107,106.759,106.811,106.729,106.78
2018-04-05 07:00:00,0.012000000000000455,-0.01100000000000989,0.04399999999999693,0.2259999999999991,0.23399999999999466,0.4609999999999985,106.78,106.804,106.741,106.785
2018-04-05 08:00:00,0.10699999999999932,0.0940000000000083,0.07099999999999795,0.25499999999999545,0.30800000000000693,0.3160000000000025,106.789,106.87700000000001,106.71,106.867
2018-04-05 09:00:00,0.1799999999999926,0.19999999999998863,0.1869999999999976,0.38700000000000045,0.34799999999998477,0.40099999999999625,106.86399999999999,106.97200000000001,106.77600000000001,106.96
2018-04-05 10:00:00,0.18999999999999773,0.19499999999999318,0.2149999999999892,0.23399999999999466,0.402000000000001,0.36299999999998533,106.959,106.98700000000001,106.899,106.975
2018-04-05 11:00:00,0.0519999999999925,0.13400000000000034,0.1389999999999958,0.12299999999999045,0.17799999999999727,0.34600000000000364,106.975,106.992,106.899,106.919
2018-04-05 12:00:00,-0.0239999999999867,0.06900000000000261,0.15100000000001046,0.16300000000001091,0.14000000000000057,0.1950000000000074,106.919,107.023,106.902,106.936
2018-04-05 13:00:00,-0.07699999999999818,-0.06199999999999761,0.0309999999999917,0.13799999999999102,0.125,0.10199999999998965,106.936,106.945,106.83200000000001,106.898
2018-04-05 14:00:00,0.13800000000000523,0.08200000000000784,0.09700000000000841,0.277000000000001,0.29699999999999704,0.284000000000006,106.898,107.086,106.866,107.057
2018-04-05 15:00:00,0.11999999999999034,0.13700000000000045,0.08100000000000307,0.2710000000000008,0.27599999999999625,0.29599999999999227,107.057,107.152,107.053,107.056
2018-04-05 16:00:00,0.21699999999999875,0.17899999999998784,0.19599999999999795,0.24799999999999045,0.3299999999999983,0.33499999999999375,107.057,107.14299999999999,107.02799999999999,107.115
2018-04-05 17:00:00,-0.007000000000005002,0.15200000000000102,0.11399999999999011,0.09000000000000341,0.18299999999999272,0.26500000000000057,107.115,107.12700000000001,106.95100000000001,107.05
2018-04-05 18:00:00,-0.06099999999999284,-0.06199999999999761,0.09700000000000841,0.020000000000010232,0.0350000000000108,0.1280000000000001,107.053,107.061,106.96600000000001,106.995
2018-04-05 19:00:00,-0.07299999999999329,-0.013999999999995794,-0.015000000000000568,0.12300000000000466,0.06700000000000728,0.08200000000000784,106.99700000000001,107.094,106.973,107.042
2018-04-05 20:00:00,0.03100000000000591,-0.033999999999991815,0.025000000000005684,0.14499999999999602,0.16200000000000614,0.10600000000000875,107.05,107.146,107.005,107.081
2018-04-05 21:00:00,0.13399999999998613,0.07899999999999352,0.013999999999995794,0.23099999999999454,0.19299999999998363,0.20999999999999375,107.08,107.131,107.0,107.12899999999999
2018-04-05 22:00:00,0.4129999999999967,0.45999999999999375,0.40500000000000114,0.39799999999999613,0.5570000000000022,0.5189999999999912,107.13,107.491,107.111,107.455
2018-04-05 23:00:00,0.3990000000000009,0.4380000000000024,0.48499999999999943,0.4240000000000066,0.4230000000000018,0.5820000000000078,107.456,107.485,107.39299999999999,107.48
2018-04-06 00:00:00,0.29800000000001603,0.34600000000000364,0.3850000000000051,0.3120000000000118,0.3710000000000093,0.37000000000000455,107.48,107.48200000000001,107.34,107.427
2018-04-06 01:00:00,-0.08200000000000784,0.24399999999999977,0.2919999999999874,0.3229999999999933,0.25799999999999557,0.31699999999999307,107.427,107.45200000000001,107.32,107.37299999999999
2018-04-06 02:00:00,-0.04000000000000625,-0.015000000000000568,0.31100000000000705,0.4449999999999932,0.39000000000000057,0.32500000000000284,107.374,107.448,107.365,107.44
2018-04-06 03:00:00,0.0379999999999967,-0.015000000000000568,0.010000000000005116,0.4230000000000018,0.46999999999999886,0.41500000000000625,107.439,107.48899999999999,107.37899999999999,107.465
2018-04-06 04:00:00,0.008000000000009777,-0.04600000000000648,-0.09900000000000375,0.29999999999999716,0.33899999999999864,0.3859999999999957,107.46700000000001,107.478,107.369,107.381
2018-04-06 05:00:00,-0.027000000000001023,0.04000000000000625,-0.014000000000010004,0.284000000000006,0.33199999999999363,0.3709999999999951,107.381,107.429,107.367,107.413
2018-04-06 06:00:00,-0.3089999999999975,-0.2839999999999918,-0.21699999999998454,-0.2989999999999924,0.027000000000015234,0.07500000000000284,107.412,107.435,107.155,107.156
2018-04-06 07:00:00,-0.2749999999999915,-0.35899999999999466,-0.333999999999989,-0.3739999999999952,-0.34899999999998954,-0.022999999999981924,107.156,107.197,107.0,107.10600000000001
2018-04-06 08:00:00,-0.2609999999999957,-0.2289999999999992,-0.3130000000000024,-0.2750000000000057,-0.32800000000000296,-0.30299999999999727,107.105,107.18700000000001,107.064,107.152
2018-04-06 09:00:00,-0.01300000000001944,-0.27000000000001023,-0.23800000000001376,-0.23000000000000398,-0.28400000000002024,-0.3370000000000175,107.15299999999999,107.18299999999999,106.994,107.14299999999999
2018-04-06 10:00:00,0.1110000000000042,0.06100000000000705,-0.19599999999998374,-0.22299999999998477,-0.1559999999999775,-0.20999999999999375,107.145,107.264,107.13,107.21700000000001
2018-04-06 11:00:00,0.0759999999999934,0.12199999999998568,0.07199999999998852,-0.23700000000000898,-0.2120000000000033,-0.14499999999999602,107.21799999999999,107.285,107.175,107.228
2018-04-06 12:00:00,0.20800000000001262,0.19899999999999807,0.24499999999999034,-0.030000000000001137,-0.11400000000000432,-0.08899999999999864,107.229,107.439,107.22399999999999,107.351
2018-04-06 13:00:00,0.0689999999999884,0.1430000000000149,0.13400000000000034,-0.12699999999999534,-0.09499999999999886,-0.17900000000000205,107.35,107.381,107.26799999999999,107.286
2018-04-06 14:00:00,0.18999999999999773,0.2009999999999792,0.2750000000000057,0.26199999999998624,0.0049999999999954525,0.03699999999999193,107.288,107.43,107.27600000000001,107.41799999999999
2018-04-06 15:00:00,0.049000000000006594,0.17200000000001125,0.18299999999999272,0.29399999999999693,0.24399999999999977,-0.012999999999991019,107.419,107.46,107.351,107.4
2018-04-06 16:00:00,0.1280000000000001,0.06300000000000239,0.18600000000000705,0.26200000000000045,0.3079999999999927,0.25799999999999557,107.405,107.443,107.352,107.414
2018-04-06 17:00:00,-0.08899999999999864,0.042999999999992156,-0.02200000000000557,0.18600000000000705,0.1769999999999925,0.22299999999998477,107.414,107.42200000000001,107.323,107.329
2018-04-06 18:00:00,-0.01300000000000523,-0.0309999999999917,0.10099999999999909,0.1699999999999875,0.24400000000001398,0.23499999999999943,107.325,107.402,107.323,107.387
2018-04-06 19:00:00,-0.10600000000000875,-0.09200000000001296,-0.10999999999999943,0.0799999999999983,0.09099999999997976,0.16500000000000625,107.387,107.39200000000001,107.307,107.30799999999999
2018-04-06 20:00:00,-0.1039999999999992,-0.18900000000000716,-0.17500000000001137,-0.12600000000000477,-0.0030000000000001137,0.007999999999981355,107.309,107.406,107.125,107.225
2018-04-06 21:00:00,-0.17099999999999227,-0.11299999999998533,-0.1979999999999933,-0.06999999999999318,-0.1349999999999909,-0.011999999999986244,107.223,107.285,106.988,107.21600000000001
2018-04-06 22:00:00,-0.18899999999999295,-0.2680000000000007,-0.20999999999999375,-0.2989999999999924,-0.1670000000000016,-0.23199999999999932,107.21600000000001,107.256,107.071,107.119
2018-04-06 23:00:00,-0.18099999999999739,-0.2639999999999958,-0.3430000000000035,-0.35600000000000875,-0.3739999999999952,-0.24200000000000443,107.118,107.118,106.948,107.044
2018-04-07 00:00:00,-0.1080000000000183,-0.11700000000000443,-0.20000000000000284,-0.3060000000000116,-0.2920000000000158,-0.3100000000000023,107.044,107.154,106.99600000000001,107.10799999999999
2018-04-07 01:00:00,-0.2669999999999959,-0.3640000000000043,-0.37299999999999045,-0.47699999999998965,-0.5619999999999976,-0.5480000000000018,107.10799999999999,107.11,106.83,106.852
2018-04-07 02:00:00,-0.20299999999998875,-0.2779999999999916,-0.375,-0.5459999999999923,-0.48799999999998533,-0.5729999999999933,106.851,106.93,106.824,106.84100000000001
2018-04-07 03:00:00,-0.23799999999998533,-0.17399999999999238,-0.24899999999999523,-0.4379999999999882,-0.5169999999999959,-0.458999999999989,106.84,106.92200000000001,106.775,106.87
2018-04-07 04:00:00,0.04999999999999716,-0.20599999999998886,-0.1419999999999959,-0.3229999999999933,-0.4059999999999917,-0.48499999999999943,106.87,106.976,106.844,106.902
2018-04-09 05:00:00,0.07199999999998852,0.06099999999999284,-0.19499999999999318,-0.3030000000000115,-0.3119999999999976,-0.394999999999996,106.931,106.948,106.889,106.913
2018-04-09 06:00:00,0.022999999999981924,0.051999999999978286,0.040999999999982606,-0.2260000000000133,-0.3230000000000217,-0.33200000000000784,106.912,107.039,106.89299999999999,106.89299999999999
2018-04-09 07:00:00,0.055999999999997385,0.08799999999999386,0.11699999999999022,-0.08599999999999852,-0.16100000000000136,-0.2580000000000098,106.89299999999999,106.99799999999999,106.802,106.958
2018-04-09 08:00:00,-0.02599999999999625,-0.015000000000000568,0.016999999999995907,-0.22099999999998943,-0.15699999999999648,-0.23199999999999932,106.956,107.015,106.85600000000001,106.887
2018-04-09 09:00:00,0.025000000000005684,0.0049999999999954525,0.015999999999991132,0.06599999999998829,-0.18999999999999773,-0.12600000000000477,106.887,106.96600000000001,106.838,106.91799999999999
2018-04-09 10:00:00,-0.000999999999990564,0.06400000000002137,0.04400000000001114,0.11599999999999966,0.10500000000000398,-0.15099999999998204,106.91799999999999,106.96600000000001,106.89299999999999,106.95700000000001
2018-04-09 11:00:00,0.14799999999999613,0.07699999999999818,0.14200000000001012,0.16499999999999204,0.1939999999999884,0.18299999999999272,106.961,107.06700000000001,106.93700000000001,107.035
2018-04-09 12:00:00,0.09900000000001796,0.13000000000000966,0.05900000000001171,0.1150000000000091,0.14700000000000557,0.17600000000000193,107.035,107.04799999999999,106.999,107.01700000000001
2018-04-09 13:00:00,0.02199999999999136,0.06100000000000705,0.09199999999999875,0.0660000000000025,0.07699999999999818,0.10899999999999466,107.01799999999999,107.044,106.954,106.979
2018-04-09 14:00:00,0.06200000000001182,0.14000000000000057,0.17900000000001626,0.20400000000002194,0.1840000000000117,0.1950000000000074,106.98100000000001,107.12899999999999,106.963,107.09700000000001
2018-04-09 15:00:00,0.07099999999998374,0.05299999999999727,0.13099999999998602,0.12999999999999545,0.1950000000000074,0.17499999999999716,107.09700000000001,107.146,106.955,107.088
2018-04-09 16:00:00,0.10899999999999466,0.07099999999998374,0.05299999999999727,0.2009999999999934,0.12999999999999545,0.1950000000000074,107.087,107.154,107.066,107.088
2018-04-09 17:00:00,0.04599999999997806,0.16399999999998727,0.12599999999997635,0.22499999999999432,0.255999999999986,0.18499999999998806,107.086,107.156,107.073,107.14299999999999
2018-04-09 18:00:00,0.012000000000000455,0.002999999999985903,0.12099999999999511,0.14299999999998647,0.18200000000000216,0.21299999999999386,107.14299999999999,107.20299999999999,107.094,107.1
2018-04-09 19:00:00,-0.018999999999991246,-0.018999999999991246,-0.028000000000005798,0.034000000000006025,0.11199999999999477,0.15100000000001046,107.1,107.139,107.038,107.069
2018-04-09 20:00:00,-0.17799999999998306,-0.12299999999999045,-0.12299999999999045,-0.05200000000000671,-0.06999999999999318,0.007999999999995566,107.071,107.10700000000001,106.964,106.965
2018-04-09 21:00:00,-0.09600000000000364,-0.1389999999999958,-0.08400000000000318,0.024999999999991473,-0.01300000000001944,-0.03100000000000591,106.965,107.037,106.90100000000001,107.00399999999999
2018-04-09 22:00:00,-0.031999999999996476,-0.06299999999998818,-0.10599999999998033,-0.060000000000002274,0.058000000000006935,0.01999999999999602,107.00299999999999,107.10600000000001,106.97399999999999,107.037
2018-04-09 23:00:00,0.10299999999999443,-0.0010000000000047748,-0.031999999999996476,-0.01999999999999602,-0.029000000000010573,0.08899999999999864,107.038,107.109,107.01100000000001,107.068
2018-04-10 00:00:00,-0.06699999999997885,-0.027999999999991587,-0.1319999999999908,-0.15099999999998204,-0.15099999999998204,-0.1599999999999966,107.06700000000001,107.12,106.906,106.93700000000001
2018-04-10 01:00:00,-0.12100000000000932,-0.08799999999999386,-0.049000000000006594,-0.22699999999998965,-0.17199999999999704,-0.17199999999999704,106.93799999999999,106.961,106.912,106.916
2018-04-10 02:00:00,-0.29299999999999216,-0.26200000000000045,-0.228999999999985,-0.32499999999998863,-0.3679999999999808,-0.3129999999999882,106.915,106.919,106.75,106.775
2018-04-10 03:00:00,-0.2640000000000242,-0.39500000000001023,-0.36400000000001853,-0.396000000000015,-0.4270000000000067,-0.46999999999999886,106.775,106.77799999999999,106.616,106.67299999999999
2018-04-10 04:00:00,-0.16399999999998727,-0.18500000000000227,-0.3159999999999883,-0.21299999999999386,-0.31699999999999307,-0.34799999999998477,106.67299999999999,106.788,106.646,106.75200000000001
2018-04-10 05:00:00,0.01099999999999568,-0.12999999999999545,-0.15100000000001046,-0.2179999999999893,-0.17900000000000205,-0.28300000000000125,106.757,106.79799999999999,106.708,106.786
2018-04-10 06:00:00,0.060000000000002274,-0.0420000000000158,-0.18300000000000693,-0.30400000000001626,-0.2710000000000008,-0.23200000000001353,106.786,106.786,106.709,106.73299999999999
2018-04-10 07:00:00,0.002999999999985903,0.08200000000000784,-0.020000000000010232,-0.3130000000000024,-0.2820000000000107,-0.24899999999999523,106.73200000000001,106.759,106.70299999999999,106.755
2018-04-10 08:00:00,-0.10200000000000387,-0.06800000000001205,0.01100000000000989,-0.2530000000000143,-0.38400000000000034,-0.35300000000000864,106.75299999999999,106.75299999999999,106.618,106.684
2018-04-10 09:00:00,0.19600000000001216,0.14300000000000068,0.1769999999999925,0.01300000000000523,-0.008000000000009777,-0.1389999999999958,106.68299999999999,106.947,106.679,106.929
2018-04-10 10:00:00,0.41899999999999693,0.4410000000000025,0.387999999999991,0.3989999999999867,0.25799999999999557,0.23699999999998056,106.93,107.242,106.87899999999999,107.17399999999999
2018-04-10 11:00:00,0.4030000000000058,0.33200000000000784,0.3540000000000134,0.4140000000000157,0.3119999999999976,0.17100000000000648,107.17299999999999,107.18799999999999,107.053,107.087
2018-04-10 12:00:00,0.1880000000000024,0.43300000000000693,0.362000000000009,0.3649999999999949,0.4440000000000168,0.34199999999999875,107.086,107.13600000000001,107.07799999999999,107.117
2018-04-10 13:00:00,-0.031999999999982265,0.21300000000000807,0.4580000000000126,0.35600000000000875,0.39000000000000057,0.4690000000000225,107.116,107.184,107.096,107.14200000000001
2018-04-10 14:00:00,0.08599999999998431,-0.0010000000000047748,0.24399999999998556,0.4399999999999977,0.38699999999998624,0.42099999999997806,107.14,107.23,107.12299999999999,107.17299999999999
2018-04-10 15:00:00,-0.21699999999999875,-0.1869999999999976,-0.2739999999999867,0.14500000000001023,0.1670000000000158,0.11400000000000432,107.17299999999999,107.17299999999999,106.805,106.9
2018-04-10 16:00:00,-0.15900000000002024,-0.13400000000001455,-0.10400000000001342,0.2989999999999924,0.22799999999999443,0.25,106.9,107.06299999999999,106.844,106.98299999999999
2018-04-10 17:00:00,-0.1599999999999966,-0.1290000000000191,-0.10400000000001342,0.08399999999998897,0.3289999999999935,0.25799999999999557,106.98200000000001,107.035,106.973,107.01299999999999
2018-04-10 18:00:00,0.14700000000000557,-0.12599999999997635,-0.09499999999999886,-0.12699999999998113,0.11800000000000921,0.36300000000001376,107.01299999999999,107.09100000000001,106.976,107.04700000000001
2018-04-10 19:00:00,0.07400000000001228,0.15699999999999648,-0.11599999999998545,-0.030000000000001137,-0.11699999999999022,0.1280000000000001,107.04700000000001,107.07,106.932,107.057
2018-04-10 20:00:00,0.07500000000000284,0.10500000000000398,0.18799999999998818,-0.029000000000010573,0.000999999999990564,-0.08599999999999852,107.057,107.155,106.97399999999999,107.088
2018-04-10 21:00:00,-0.07500000000000284,-0.040999999999982606,-0.010999999999981469,-0.1700000000000017,-0.14499999999999602,-0.11499999999999488,107.087,107.133,106.941,106.97200000000001
2018-04-10 22:00:00,0.11099999999999,0.1209999999999809,0.15500000000000114,-0.0049999999999954525,0.025999999999982037,0.05099999999998772,106.971,107.178,106.943,107.16799999999999
2018-04-10 23:00:00,0.21099999999999852,0.24199999999999022,0.25199999999998113,0.3989999999999867,0.12600000000000477,0.15699999999998226,107.167,107.397,107.13600000000001,107.29899999999999
2018-04-11 00:00:00,0.25199999999998113,0.13599999999999568,0.16699999999998738,0.24099999999999966,0.32399999999998386,0.05100000000000193,107.29799999999999,107.303,107.126,107.22399999999999
